MEAN_DEMAND,LEAD_MODE,DISRUPT_DAYS,Method,Run,fill_rate,cost,lost_demand,bullwhip
20,3,30,DQN,19,99.98625996152788,134024.0,1,8.158681469312036
20,3,30,DQN,20,100.0,134850.0,0,8.098196366309889
20,3,30,DQN,21,100.0,134000.5,0,8.098196366309889
20,3,30,DQN,22,100.0,135011.5,0,8.109774155606594
20,3,30,DQN,23,99.4401966138722,130870.5,41,8.50330811079853
20,3,30,DQN,24,100.0,134586.5,0,8.158681469312038
20,3,30,DQN,25,100.0,134318.5,0,8.082423957658863
20,3,30,DQN,26,100.0,134922.5,0,7.790173812664619
20,3,30,DQN,27,100.0,133692.0,0,7.955590756331632
20,3,30,DQN,28,99.79575163398692,133619.5,15,8.036789119930205
20,3,30,DQN,29,100.0,134491.5,0,8.117175274332062
20,3,60,DQN,0,91.65976249654793,130782.5,604,14.63363818348907
20,3,60,DQN,1,92.60228681636588,132836.0,537,14.785956425347416
20,3,60,DQN,2,91.97160021845986,131006.5,588,15.170452065624108
20,3,60,DQN,3,91.77111716621252,131271.5,604,14.581675418899671
20,3,60,DQN,4,91.2921722896386,131396.5,653,15.009410946595573
20,3,60,DQN,5,92.99513551077136,131003.0,504,14.863676520792838
20,3,60,DQN,6,92.16925401840912,131392.0,570,14.917864824980342
20,3,60,DQN,7,92.4781181619256,131258.0,550,14.987828927181535
20,3,60,DQN,8,92.21260815822002,132180.0,567,14.82575343478329
20,3,60,DQN,9,92.84525790349416,130993.5,516,14.954299557272469
20,3,60,DQN,10,93.029930299303,132020.0,510,14.92000310909418
20,3,60,DQN,11,92.74618585298197,130612.5,523,15.177872012787388
20,3,60,DQN,12,92.78209851275754,131853.0,529,14.926038963646878
20,3,60,DQN,13,92.5834022608216,131496.5,538,14.965212679488245
20,3,60,DQN,14,93.07467667918232,131967.0,498,14.473949525339494
20,3,60,DQN,15,91.25069328896284,131075.5,631,15.279223865401912
20,3,60,DQN,16,92.36319085216444,131805.5,561,14.914719732618874
20,3,60,DQN,17,93.547943320952,131309.5,469,14.429671688324692
20,3,60,DQN,18,91.96075759640276,131852.0,590,14.904650977274272
20,3,60,DQN,19,91.57764995891536,131975.5,615,14.964272206564912
20,3,60,DQN,20,91.84235910155712,131874.0,592,14.915789138428714
20,3,60,DQN,21,92.52362042996027,131169.5,546,14.911699819876622
20,3,60,DQN,22,93.65982241953384,130886.0,457,14.617921122361276
20,3,60,DQN,23,91.6918429003021,130581.5,605,14.485159772369622
20,3,60,DQN,24,92.6298388207742,131472.0,535,14.35790274950466
20,3,60,DQN,25,92.27000544365816,132346.0,568,15.032522446150342
20,3,60,DQN,26,93.28275862068963,131106.0,487,14.960572439457971
20,3,60,DQN,27,92.89885850809662,130811.5,535,15.25125775801298
20,3,60,DQN,28,93.87922771463782,130627.0,447,14.794393708233544
20,3,60,DQN,29,93.629235508261,131503.5,455,15.17904650514664
20,3,90,DQN,0,82.7756445419638,100394.5,1256,9.484953665208405
20,3,90,DQN,1,80.84503239740822,100161.0,1419,9.672144782185525
20,3,90,DQN,2,85.67119155354449,101029.0,1045,9.645139233186184
20,3,90,DQN,3,80.52341597796143,100325.0,1414,10.233436011929026
20,3,90,DQN,4,83.50321888412017,101789.5,1230,9.855876413015904
20,3,90,DQN,5,83.8112223899026,99898.5,1180,9.512118077333389
20,3,90,DQN,6,81.96948682385575,100056.5,1300,10.007690793757396
20,3,90,DQN,7,80.31304817163675,101142.0,1459,10.026236926652183
20,3,90,DQN,8,83.23809523809523,101392.5,1232,9.764731017909805
20,3,90,DQN,9,81.29781420765028,100657.5,1369,9.938070575468608
20,3,90,DQN,10,82.92183876688037,100743.0,1252,9.67359977245819
20,3,90,DQN,11,81.35848025146917,102037.5,1364,10.755562129420984
20,3,90,DQN,12,82.48772504091653,101576.5,1284,10.156220183061734
20,3,90,DQN,13,83.88508891928865,100984.0,1178,9.932026438935395
20,3,90,DQN,14,82.84132841328413,99937.0,1209,10.19559142196324
20,3,90,DQN,15,84.18534718425369,101611.0,1157,10.0824151255786
20,3,90,DQN,16,81.11665281241342,100017.0,1363,10.688706744370062
20,3,90,DQN,17,84.50468073215033,101406.0,1109,9.512118077333389
20,3,90,DQN,18,81.89761092150171,101041.0,1326,10.060615686439974
20,3,90,DQN,19,83.8904109589041,101169.0,1176,10.399416817518778
20,3,90,DQN,20,83.19660924254853,101395.5,1229,10.150121072095386
20,3,90,DQN,21,82.52772833082295,102275.0,1276,10.210948245121626
20,3,90,DQN,22,80.74352548036758,100295.0,1383,9.61366700885269
20,3,90,DQN,23,81.24223602484471,101635.0,1359,10.624433578005156
20,3,90,DQN,24,84.34447654422893,101204.0,1138,9.924655170783536
20,3,90,DQN,25,80.8660351826793,99110.0,1414,9.630731289754433
20,3,90,DQN,26,81.49535303093356,99819.5,1334,10.210029325021033
20,3,90,DQN,27,83.64737550471062,99056.0,1215,9.3710044966795
20,3,90,DQN,28,80.82752970094224,100731.0,1404,10.237194445841794
20,3,90,DQN,29,82.95753216212478,101403.5,1232,10.170068195851758
20,7,10,DQN,0,100.0,134559.5,0,14.584377671280578
20,7,10,DQN,1,100.0,136750.5,0,14.314904633000692
20,7,10,DQN,2,100.0,135751.5,0,14.398035770206912
20,7,10,DQN,3,100.0,135638.0,0,14.048143904340712
20,7,10,DQN,4,100.0,135766.0,0,14.648057363945457
20,7,10,DQN,5,100.0,134682.0,0,14.828917396182485
20,7,10,DQN,6,100.0,135511.0,0,14.183209978679216
20,7,10,DQN,7,100.0,135336.0,0,14.873709931899972
20,7,10,DQN,8,100.0,136372.5,0,14.438122220038109
20,7,10,DQN,9,100.0,136302.0,0,13.885843998084002
20,7,10,DQN,10,100.0,136010.5,0,14.773704279893606
20,7,10,DQN,11,100.0,136505.5,0,14.666365282334212
20,7,10,DQN,12,100.0,136393.0,0,13.75140518929075
20,7,10,DQN,13,100.0,135099.0,0,14.594795958015585
20,7,10,DQN,14,100.0,136074.0,0,13.9507618717546
20,7,10,DQN,15,100.0,135490.5,0,14.561328106475464
20,7,10,DQN,16,100.0,136361.5,0,14.477060753016747
20,7,10,DQN,17,100.0,136216.5,0,14.466687392016528
20,7,10,DQN,18,100.0,136472.5,0,14.144656515366478
20,7,10,DQN,19,100.0,135830.5,0,14.649722665600889
20,7,10,DQN,20,100.0,135909.0,0,14.353654491462231
20,7,10,DQN,21,100.0,136705.5,0,14.532690709849824
20,7,10,DQN,22,100.0,135626.0,0,14.864560237700823
20,7,10,DQN,23,100.0,135854.0,0,14.799466448771868
20,7,10,DQN,24,100.0,136349.0,0,13.992398011124028
20,7,10,DQN,25,100.0,136733.5,0,14.613812656534662
20,7,10,DQN,26,100.0,136342.0,0,14.38343118009978
20,7,10,DQN,27,100.0,134924.5,0,14.765191629068772
20,7,10,DQN,28,100.0,136248.5,0,14.46305495794222
20,7,10,DQN,29,100.0,135064.0,0,15.172616591711172
20,7,30,DQN,0,99.73807554452716,119318.5,19,10.801350318342998
20,7,30,DQN,1,84.39164276935682,87810.5,1143,11.73269878072824
20,7,30,DQN,2,100.0,120575.5,0,10.809599370180972
20,7,30,DQN,3,100.0,118466.0,0,11.080405227077524
20,7,30,DQN,4,78.01608579088472,82053.0,1640,11.514592958673818
20,7,30,DQN,5,98.32664914949522,111465.0,121,11.562731234976882
20,7,30,DQN,6,99.1161441789808,105593.0,64,11.059215561113367
20,7,30,DQN,7,100.0,119776.5,0,10.954622451246443
20,7,30,DQN,8,100.0,117585.0,0,10.788486596713929
20,7,30,DQN,9,99.97206313730968,111973.5,2,11.155934276497645
20,7,30,DQN,10,100.0,122571.0,0,11.08954663912314
20,7,30,DQN,11,76.65461624026696,64345.5,1679,10.793877318989994
20,7,30,DQN,12,77.87344540112068,81205.0,1619,11.247651492737626
20,7,30,DQN,13,99.45496661670528,110088.0,40,11.16602223456012
20,7,30,DQN,14,100.0,116662.0,0,10.603571522361545
20,7,30,DQN,15,99.13969684555512,116901.0,63,10.900787681507827
20,7,30,DQN,16,100.0,112798.5,0,10.819576649832069
20,7,30,DQN,17,100.0,120700.5,0,10.742119526410267
20,7,30,DQN,18,81.8917066483893,87231.0,1321,11.964716376950165
20,7,30,DQN,19,100.0,121921.0,0,10.956078402825058
20,7,30,DQN,20,100.0,120406.5,0,10.733556377147668
20,7,30,DQN,21,100.0,122068.0,0,10.352485394217805
20,7,30,DQN,22,99.22319323068388,106002.0,56,11.170642837361124
20,7,30,DQN,23,100.0,116991.5,0,11.203352445747845
20,7,30,DQN,24,100.0,117191.0,0,11.108313694680474
20,7,30,DQN,25,100.0,119216.5,0,10.898377374011988
20,7,30,DQN,26,100.0,121084.5,0,11.14693148095793
20,7,30,DQN,27,99.66384294742504,113617.0,25,10.996084190172333
20,7,30,DQN,28,77.81385281385282,75658.0,1640,11.533156490316818
20,7,30,DQN,29,100.0,119521.0,0,10.942024671967092
20,7,60,DQN,0,92.3501795084231,131158.5,554,14.133972812511534
20,7,60,DQN,1,92.4231987877118,133249.5,550,13.915947454081415
20,7,60,DQN,2,91.98525395958492,131195.0,587,13.685404574488237
20,7,60,DQN,3,91.82561307901908,131809.5,600,13.98870949174766
20,7,60,DQN,4,92.59901320176024,132009.5,555,13.787383715162882
20,7,60,DQN,5,92.98123697011816,130789.5,505,13.989916750598788
20,7,60,DQN,6,91.4960846270092,131715.5,619,15.669221060634309
20,7,60,DQN,7,91.83533916849017,131703.0,597,13.57187935314066
20,7,60,DQN,8,91.96538936959207,132414.5,585,13.911834010636444
20,7,60,DQN,9,92.17970049916804,131560.0,564,13.627417640207064
20,7,60,DQN,10,92.6609266092661,132015.0,537,14.137158860580064
20,7,60,DQN,11,92.63522884882109,131237.0,531,13.512224888222953
20,7,60,DQN,12,92.5774321189794,131836.5,544,13.855133392937272
20,7,60,DQN,13,92.12848083815824,131646.5,571,14.320343787774002
20,7,60,DQN,14,92.67139479905435,131607.5,527,13.82747624363012
20,7,60,DQN,15,91.27842484747644,131822.0,629,13.462833613683976
20,7,60,DQN,16,92.19983664579362,132164.5,573,13.511947133230152
20,7,60,DQN,17,93.39661576557988,131605.0,480,13.852356616271372
20,7,60,DQN,18,91.74274424308489,131999.5,606,13.68389618582898
20,7,60,DQN,19,91.44070117775952,132200.0,625,13.75924943511916
20,7,60,DQN,20,91.67700151577787,132513.5,604,13.662623912517391
20,7,60,DQN,21,92.29083938107628,132512.0,563,13.52298350049789
20,7,60,DQN,22,93.65982241953384,131362.0,457,13.860549892056577
20,7,60,DQN,23,91.81543531996704,130537.0,596,14.088759728412274
20,7,60,DQN,24,92.34054277448683,132095.5,556,14.168847498810504
20,7,60,DQN,25,91.68481219379424,132512.5,611,13.802211130415731
20,7,60,DQN,26,93.40689655172416,130917.5,478,14.15818205037866
20,7,60,DQN,27,92.60684895142025,130557.0,557,13.530128040650505
20,7,60,DQN,28,93.83814870601122,130904.0,450,13.725111390428758
20,7,60,DQN,29,92.91514981797816,131761.0,506,13.147616651191214
20,7,90,DQN,0,83.08904867256636,128503.5,1223,14.206542806398724
20,7,90,DQN,1,83.77597357919362,130318.0,1179,12.564862675987706
20,7,90,DQN,2,84.45113605255953,129067.0,1136,13.16402006539907
20,7,90,DQN,3,83.34911402678209,129755.5,1231,13.492976843327671
20,7,90,DQN,4,82.48146186440678,129211.5,1323,14.018993630007774
20,7,90,DQN,5,84.25076452599389,127548.0,1133,15.122878195766862
20,7,90,DQN,6,82.8987098545155,128123.0,1246,14.610216801212086
20,7,90,DQN,7,83.51136674883594,128730.0,1204,14.549596170799578
20,7,90,DQN,8,84.36857260386672,128889.5,1140,13.537961888143244
20,7,90,DQN,9,84.34770553167891,128561.0,1129,14.173482147019822
20,7,90,DQN,10,83.96988364134155,129033.5,1171,13.809279150444716
20,7,90,DQN,11,83.79950152312378,128998.5,1170,13.404583817847737
20,7,90,DQN,12,84.83561643835617,128911.5,1107,13.47265671235994
20,7,90,DQN,13,84.12411298177264,128238.5,1141,13.624318989593323
20,7,90,DQN,14,83.03657694962044,129113.0,1229,13.85730024664715
20,7,90,DQN,15,83.06753570933296,128242.0,1221,14.49454896535724
20,7,90,DQN,16,84.49823225455533,128901.5,1140,13.865896608572314
20,7,90,DQN,17,85.56843267108167,128599.0,1046,13.076273494555313
20,7,90,DQN,18,83.64754098360656,129417.5,1197,13.538308413838134
20,7,90,DQN,19,83.8000273186723,129734.0,1186,13.386863209378124
20,7,90,DQN,20,83.58291735995563,129068.5,1184,14.59576023803668
20,7,90,DQN,21,83.72061235647895,129653.0,1191,13.447562232822332
20,7,90,DQN,22,84.59407037960653,128327.5,1112,14.12739931911962
20,7,90,DQN,23,84.27845667993958,127570.5,1145,13.77567375720023
20,7,90,DQN,24,84.54911768792553,128529.5,1112,13.54863081218796
20,7,90,DQN,25,83.38806787082649,129366.0,1214,13.90036389252202
20,7,90,DQN,26,83.70031851544107,128741.5,1177,13.709721537197968
20,7,90,DQN,27,84.21821077780727,127660.0,1189,15.996457667544757
20,7,90,DQN,28,84.5837333699081,129423.5,1124,13.77969166638778
20,7,90,DQN,29,86.03976801988401,127914.5,1011,14.162025187200094
20,14,10,DQN,0,99.32683060860008,122415.0,49,22.64205795672445
20,14,10,DQN,1,100.0,120056.0,0,23.85108142609513
20,14,10,DQN,2,100.0,122522.0,0,23.908603416350417
20,14,10,DQN,3,100.0,121584.0,0,22.73588843670272
20,14,10,DQN,4,100.0,120784.0,0,22.643715452697265
20,14,10,DQN,5,98.8687474444596,121229.0,83,23.79259225157939
20,14,10,DQN,6,99.54227248249865,120769.0,34,23.413760182524747
20,14,10,DQN,7,99.2070002734482,121260.5,58,21.62779013355675
20,14,10,DQN,8,99.5475113122172,121256.0,33,22.1072718651312
20,14,10,DQN,9,100.0,123740.0,0,24.0699393769502
20,14,10,DQN,10,99.98626750892612,122365.5,1,23.61248099570972
20,14,10,DQN,11,99.7927604310583,119954.5,15,23.266993237021666
20,14,10,DQN,12,99.32941015464624,121458.0,49,23.263000630801223
20,14,10,DQN,13,100.0,123369.5,0,23.04588421243684
20,14,10,DQN,14,99.12472647702408,122036.0,64,21.55791860040494
20,14,10,DQN,15,99.37533948940792,122351.0,46,24.021164121763203
20,14,10,DQN,16,100.0,121852.5,0,23.02845254400715
20,14,10,DQN,17,99.89003436426115,121508.5,8,22.802068363118497
20,14,10,DQN,18,100.0,121787.0,0,22.57303984799085
20,14,10,DQN,19,99.80853391684902,120192.0,14,23.001056540713865
20,14,10,DQN,20,100.0,120315.0,0,22.77921970658748
20,14,10,DQN,21,100.0,121651.0,0,22.69586461439304
20,14,10,DQN,22,100.0,120474.5,0,21.81491258196796
20,14,10,DQN,23,100.0,120652.0,0,22.537140173130584
20,14,10,DQN,24,100.0,121415.0,0,23.2730816506481
20,14,10,DQN,25,99.82147761603954,122541.0,13,24.05621426833409
20,14,10,DQN,26,99.68775454792288,120324.5,23,22.749626496349347
20,14,10,DQN,27,99.4026284348865,120904.0,45,22.15759247097005
20,14,10,DQN,28,99.7442799461642,121782.0,19,23.14732082228449
20,14,10,DQN,29,98.95222129086338,121876.5,75,23.5591747670947
20,14,30,DQN,0,99.2661312655774,133928.0,53,9.2161345705965
20,14,30,DQN,1,100.0,135038.0,0,9.39710052182595
20,14,30,DQN,2,99.67235494880546,133347.5,24,9.446096990717432
20,14,30,DQN,3,100.0,133573.0,0,9.635698621996555
20,14,30,DQN,4,100.0,133569.5,0,9.54215543487969
20,14,30,DQN,5,99.80544747081711,132773.5,14,9.635698621996555
20,14,30,DQN,6,99.43812525695492,134197.0,41,8.890400405253672
20,14,30,DQN,7,99.91690901537184,134585.5,6,9.317384885237033
20,14,30,DQN,8,99.83505154639175,134325.5,12,9.39710052182595
20,14,30,DQN,9,99.93053626007224,132801.0,5,9.446096990717432
20,14,30,DQN,10,100.0,135060.0,0,9.164475704432656
20,14,30,DQN,11,100.0,134568.5,0,9.2161345705965
20,14,30,DQN,12,100.0,134291.5,0,9.39710052182595
20,14,30,DQN,13,100.0,133882.5,0,9.54215543487969
20,14,30,DQN,14,99.2191857222532,133828.0,56,9.164475704432656
20,14,30,DQN,15,99.79290349302777,133479.5,15,9.347445746184194
20,14,30,DQN,16,99.373126192423,133151.0,46,9.317384885237033
20,14,30,DQN,17,100.0,133796.5,0,9.635698621996555
20,14,30,DQN,18,100.0,134402.5,0,9.246118710186035
20,14,30,DQN,19,100.0,133840.0,0,9.58923678860981
20,14,30,DQN,20,100.0,133473.0,0,9.54215543487969
20,14,30,DQN,21,100.0,134789.0,0,9.297122115994132
20,14,30,DQN,22,99.33564013840832,135302.0,48,9.028945758640866
20,14,30,DQN,23,99.84980884762425,133014.5,11,9.446096990717432
20,14,30,DQN,24,100.0,134225.5,0,9.397100521825951
20,14,30,DQN,25,100.0,134256.0,0,9.58923678860981
20,14,30,DQN,26,100.0,133655.5,0,9.726799120454162
20,14,30,DQN,27,99.72185430463576,132474.5,21,9.41595249462964
20,14,30,DQN,28,99.3872549019608,133674.5,45,9.164475704432656
20,14,30,DQN,29,99.77709668431318,133796.0,16,9.54215543487969
20,14,60,DQN,0,91.41470180305132,121516.5,619,19.942542724559612
20,14,60,DQN,1,91.70113041080783,122549.0,602,20.039976934839107
20,14,60,DQN,2,92.22420662178872,122126.5,566,20.092066196344295
20,14,60,DQN,3,93.33333333333331,121868.5,480,20.030376631262875
20,14,60,DQN,4,92.47151383613674,122516.5,555,19.89086380102647
20,14,60,DQN,5,91.56792504822263,122100.5,612,20.15710485069021
20,14,60,DQN,6,93.03155006858712,121713.5,508,19.96934223719891
20,14,60,DQN,7,91.8945176960444,121495.0,584,19.906565386027616
20,14,60,DQN,8,91.61325514796128,122952.0,615,19.741099645152744
20,14,60,DQN,9,92.11822660098522,122822.5,576,19.442501995451163
20,14,60,DQN,10,90.93741533459767,122344.5,669,20.23436523586556
20,14,60,DQN,11,91.54929577464787,122951.0,624,20.09911638018951
20,14,60,DQN,12,92.7961432506887,122255.0,523,19.950351210371
20,14,60,DQN,13,92.05874354093012,121790.0,584,19.974322041112284
20,14,60,DQN,14,92.65715069997256,122973.5,535,19.732209837861088
20,14,60,DQN,15,91.5340987688477,122095.0,612,19.9380726369586
20,14,60,DQN,16,92.2592997811816,122570.5,566,19.87741565742991
20,14,60,DQN,17,91.5698865965296,122351.0,617,19.691179264188616
20,14,60,DQN,18,92.53587196467991,122184.0,541,20.01313136191745
20,14,60,DQN,19,91.86596405891096,123323.0,602,19.862541326456828
20,14,60,DQN,20,92.82982791586998,121651.0,525,19.94870509716059
20,14,60,DQN,21,92.68993839835728,123335.5,534,19.46782112354076
20,14,60,DQN,22,91.0170648464164,122129.5,658,20.159245920838128
20,14,60,DQN,23,92.45153306750996,121978.0,549,20.235292609496184
20,14,60,DQN,24,92.6058766726445,122096.0,536,19.948658063358664
20,14,60,DQN,25,92.43617599130909,123079.5,557,19.66586144086489
20,14,60,DQN,26,91.1991199119912,122689.5,640,20.15663937056363
20,14,60,DQN,27,92.26006191950464,121522.5,575,20.21743319493243
20,14,60,DQN,28,93.04703476482618,122442.0,510,19.9611181442329
20,14,60,DQN,29,92.82270285163246,121321.0,521,20.31595061774666
20,14,90,DQN,0,83.03373893805309,128987.5,1227,13.013914922499612
20,14,90,DQN,1,83.45947433603963,130180.5,1202,14.0487449930288
20,14,90,DQN,2,85.09444292362441,128785.0,1089,13.449585466520602
20,14,90,DQN,3,84.02542946030029,129041.5,1181,13.453421798131458
20,14,90,DQN,4,83.51430084745762,129362.5,1245,13.474885071077187
20,14,90,DQN,5,84.43147067000278,127467.0,1120,13.664134649430626
20,14,90,DQN,6,82.26736206423277,127938.0,1292,12.850600163560769
20,14,90,DQN,7,84.30566967953985,128542.5,1146,12.854980203963208
20,14,90,DQN,8,84.84848484848484,128650.0,1105,13.687666845804708
20,14,90,DQN,9,84.19520310550395,127487.5,1140,13.653006215490056
20,14,90,DQN,10,84.10677618069815,128401.5,1161,12.820995751883189
20,14,90,DQN,11,84.61644973691497,128511.5,1111,12.480271539789785
20,14,90,DQN,12,84.63013698630138,127970.0,1122,13.672715213237934
20,14,90,DQN,13,84.16585501600112,127961.0,1138,13.84354851966931
20,14,90,DQN,14,82.88474810213941,129234.0,1240,12.942632200569822
20,14,90,DQN,15,83.3171543475246,128292.0,1203,13.160455845008345
20,14,90,DQN,16,85.05575197171608,127975.5,1099,13.558668554214032
20,14,90,DQN,17,86.06512141280353,127562.0,1010,14.486131350406142
20,14,90,DQN,18,83.98907103825137,128822.5,1172,12.663492637783705
20,14,90,DQN,19,83.99125802485999,129062.5,1172,13.511391606115048
20,14,90,DQN,20,83.30560177481975,129233.0,1204,13.118682521990504
20,14,90,DQN,21,84.117003827228,129152.0,1162,13.543435957475731
20,14,90,DQN,22,84.1368800221668,128464.0,1145,13.393730100494
20,14,90,DQN,23,84.80021968968832,126910.0,1107,13.907854276760276
20,14,90,DQN,24,85.24385160483536,127777.0,1062,13.092766292115606
20,14,90,DQN,25,83.68910782703887,129007.0,1192,12.855053191992722
20,14,90,DQN,26,83.50643955130869,128203.5,1191,12.928488154743713
20,14,90,DQN,27,84.15184496947172,127331.0,1194,13.387353818411452
20,14,90,DQN,28,84.46029351254973,128700.5,1133,13.245590761103152
20,14,90,DQN,29,85.58409279204639,127599.5,1044,13.71936786469654
25,3,10,DQN,0,83.58024691358025,49326.5,1463,13.732834010796864
25,3,10,DQN,1,84.4320542254291,45703.0,1424,14.14080865815226
25,3,10,DQN,2,81.75927959587086,48229.0,1661,13.732834010796864
25,3,10,DQN,3,83.50709849157055,47057.0,1487,13.93898722949589
25,3,10,DQN,4,84.52238318265984,46141.0,1421,13.93898722949589
25,3,10,DQN,5,78.99067471201316,50777.5,1915,13.732834010796864
25,3,10,DQN,6,81.63488932719703,50967.5,1676,13.93898722949589
25,3,10,DQN,7,83.58094821935765,47851.5,1503,13.93898722949589
25,3,10,DQN,8,87.48209366391184,44919.5,1136,14.14080865815226
25,3,10,DQN,9,84.681130834977,45929.0,1398,13.93898722949589
25,3,10,DQN,10,80.17194471650888,50675.5,1822,13.522150881373223
25,3,10,DQN,11,88.65876619780707,44469.0,1024,14.14080865815226
25,3,10,DQN,12,83.85972554998911,45902.0,1482,14.14080865815226
25,3,10,DQN,13,88.50066342326404,41517.5,1040,14.338481214388516
25,3,10,DQN,14,85.09882300688429,46754.5,1342,13.93898722949589
25,3,10,DQN,15,87.17055107819647,46163.5,1178,14.338481214388516
25,3,10,DQN,16,85.43624903240075,44560.0,1317,14.14080865815226
25,3,10,DQN,17,87.98984435368142,44054.0,1088,14.14080865815226
25,3,10,DQN,18,85.17425980552824,45464.5,1357,14.14080865815226
25,3,10,DQN,19,86.71986009399934,44246.0,1215,14.14080865815226
25,3,10,DQN,20,85.76527852893456,45589.5,1316,14.14080865815226
25,3,10,DQN,21,87.69698945766764,44528.0,1132,14.14080865815226
25,3,10,DQN,22,84.78808454714708,47300.5,1389,13.93898722949589
25,3,10,DQN,23,86.77951100785485,45167.5,1195,13.93898722949589
25,3,10,DQN,24,85.75046801013104,46020.0,1294,14.14080865815226
25,3,10,DQN,25,83.21625418783097,47988.5,1553,14.14080865815226
25,3,10,DQN,26,85.27634325898254,46692.5,1340,13.93898722949589
25,3,10,DQN,27,84.12849872773536,47720.0,1497,14.14080865815226
25,3,10,DQN,28,81.82714426552744,49156.5,1659,13.93898722949589
25,3,10,DQN,29,82.12592347557613,49540.0,1621,13.732834010796864
25,3,30,DQN,0,95.80811970513808,98544.0,381,12.219485222505128
25,3,30,DQN,1,96.9556585043018,98046.5,276,12.125756269059718
25,3,30,DQN,2,94.53663793103448,101346.0,507,11.855260207840608
25,3,30,DQN,3,95.07281287638236,96766.5,450,11.917776728032711
25,3,30,DQN,4,98.52206042164748,99201.0,136,11.774257489361416
25,3,30,DQN,5,98.55889045400367,96046.0,133,12.415947468805305
25,3,30,DQN,6,97.63137600528808,97532.5,215,11.897920739390166
25,3,30,DQN,7,94.38719579039685,97663.0,512,11.775851133540602
25,3,30,DQN,8,97.8466271149198,98222.0,196,12.313963715359336
25,3,30,DQN,9,98.62625381596162,98051.0,126,12.624460139248274
25,3,30,DQN,10,99.04730973259716,98803.5,88,12.010691427878651
25,3,30,DQN,11,95.74988874054294,100065.5,382,11.915320162267465
25,3,30,DQN,12,98.712031769883,97284.0,120,12.235384547121942
25,3,30,DQN,13,98.31251369712908,95786.5,154,12.115785930691152
25,3,30,DQN,14,97.57770158168344,95692.0,219,12.100287756209507
25,3,30,DQN,15,94.16154521510096,98832.0,532,11.619927105992671
25,3,30,DQN,16,98.34345665378244,94974.5,150,12.018813050466044
25,3,30,DQN,17,99.18779497310943,97777.5,74,12.383440416426875
25,3,30,DQN,18,95.64217672177816,101103.0,398,11.38928857146083
25,3,30,DQN,19,98.4686724900248,97125.5,142,12.327671184166142
25,3,30,DQN,20,99.36729573470056,97723.5,58,12.148329527228032
25,3,30,DQN,21,99.15773353751916,98073.0,77,12.322250941608344
25,3,30,DQN,22,94.18747900100796,97555.5,519,11.828320937718384
25,3,30,DQN,23,95.97492576707356,96084.5,366,12.35838147955246
25,3,30,DQN,24,99.24967377120488,97767.5,69,12.17671841601828
25,3,30,DQN,25,96.2194055944056,97562.5,346,11.797503321943283
25,3,30,DQN,26,96.58361440539656,97434.0,314,12.139614422156656
25,3,30,DQN,27,93.44631556365977,101063.5,611,11.917335843260055
25,3,30,DQN,28,98.57814721644974,97667.5,130,12.061517427946828
25,3,30,DQN,29,95.243848857645,98708.0,433,11.88820129711348
25,3,60,DQN,0,89.02064119455424,98221.5,1000,16.678159545262375
25,3,60,DQN,1,90.18541134673032,97961.5,884,16.46905808699595
25,3,60,DQN,2,90.14582412726467,98255.0,892,16.07157008459502
25,3,60,DQN,3,89.66272448532632,100563.5,944,15.964071125439924
25,3,60,DQN,4,88.58101526139193,100854.5,1055,16.036550483131055
25,3,60,DQN,5,88.273474686283,98411.0,1084,16.33906083557293
25,3,60,DQN,6,90.31404958677686,97414.0,879,16.435022493018714
25,3,60,DQN,7,88.79686137750654,100275.5,1028,16.37980439805666
25,3,60,DQN,8,89.23801182395445,98964.5,983,16.599981686917754
25,3,60,DQN,9,89.40477500275058,97848.5,963,16.675819092047394
25,3,60,DQN,10,90.68847551849476,99786.5,871,16.597991997148306
25,3,60,DQN,11,91.2800875273523,97159.0,797,16.292411490357683
25,3,60,DQN,12,89.86984815618221,99682.5,934,16.766004081188846
25,3,60,DQN,13,90.00548546352167,99095.5,911,15.968020207788816
25,3,60,DQN,14,90.28113331869098,99135.0,885,16.268390722073818
25,3,60,DQN,15,89.22286588698218,98648.5,986,16.19175764317002
25,3,60,DQN,16,90.12318521777388,100501.5,898,15.793041311762073
25,3,60,DQN,17,90.68551079456934,98438.5,837,16.38585222453851
25,3,60,DQN,18,88.67321054373001,101500.5,1027,16.09294639354291
25,3,60,DQN,19,89.42122186495178,100279.5,987,16.100780370588886
25,3,60,DQN,20,90.32606348520838,100867.0,896,15.822860672849153
25,3,60,DQN,21,88.55651038833895,101170.5,1052,15.908916951865308
25,3,60,DQN,22,89.44933920704847,95454.5,958,16.94905328346851
25,3,60,DQN,23,89.5933014354067,98102.5,957,16.626412888970158
25,3,60,DQN,24,88.82508833922262,99951.0,1012,15.480155154355764
25,3,60,DQN,25,89.45750054908851,97205.5,960,16.49501650575832
25,3,60,DQN,26,89.72475052089045,95665.0,937,16.748758857006113
25,3,60,DQN,27,90.80918004525374,95691.5,853,16.786630250025176
25,3,60,DQN,28,91.0326682745012,98468.0,818,16.514526720258903
25,3,60,DQN,29,90.4344058065215,100798.0,883,15.952265066225038
25,3,90,DQN,0,80.79234364567104,105549.5,1726,15.74234273705208
25,3,90,DQN,1,80.35382767281861,105287.5,1799,16.11615745320464
25,3,90,DQN,2,82.24166211044287,101464.5,1624,15.751065934197168
