MEAN_DEMAND,LEAD_MODE,DISRUPT_DAYS,Method,Run,fill_rate,cost,lost_demand,bullwhip
15,3,30,"(s,S)",19,90.55809698078684,25856.0,516,14.65408765862444
15,3,30,QL,19,100.0,100419.5,0,27.96860869790278
15,3,30,SARSA,19,100.0,109496.0,0,17.818613053884715
15,3,30,ROP,20,87.43781094527363,23684.0,707,11.106539790646924
15,3,30,"(s,S)",20,93.65765765765764,24876.0,352,14.934249406710745
15,3,30,QL,20,100.0,66940.0,0,18.234586816735284
15,3,30,SARSA,20,100.0,109629.5,0,21.88479248509039
15,3,30,ROP,21,90.68538096974116,21473.5,511,11.01447099679386
15,3,30,"(s,S)",21,90.1851851851852,25210.5,530,14.528994803430948
15,3,30,QL,21,100.0,64739.0,0,17.426323116168145
15,3,30,SARSA,21,100.0,101188.5,0,26.751195234751123
15,3,30,ROP,22,85.67533175786221,23076.5,788,10.79709308056709
15,3,30,"(s,S)",22,88.51063829787233,25608.5,621,14.362246715998827
15,3,30,QL,22,100.0,108203.5,0,23.394490441634044
15,3,30,SARSA,22,100.0,128115.5,0,16.289508750341536
15,3,30,ROP,23,88.04795803671787,21791.0,638,10.79709308056709
15,3,30,"(s,S)",23,92.44485294117646,25088.5,411,14.892102267706726
15,3,30,QL,23,100.0,80729.0,0,21.521822435222774
15,3,30,SARSA,23,100.0,129508.5,0,16.11283476140338
15,3,30,ROP,24,85.83131632843046,22894.0,761,10.64822168288296
15,3,30,"(s,S)",24,93.156528189911,25729.0,369,14.869666688506662
15,3,30,QL,24,100.0,77045.0,0,23.77112989796675
15,3,30,SARSA,24,100.0,125089.5,0,23.212341230219064
15,3,30,ROP,25,88.00292611558157,22854.0,656,10.953423286985874
15,3,30,"(s,S)",25,88.65069356872635,27172.5,630,14.652629299228918
15,3,30,QL,25,100.0,95103.0,0,14.434135918969254
15,3,30,SARSA,25,100.0,127925.5,0,18.10106943195889
15,3,30,ROP,26,86.37362637362638,23321.5,744,10.79709308056709
15,3,30,"(s,S)",26,95.87554269175108,25088.5,228,15.14953053641671
15,3,30,QL,26,100.0,67596.5,0,17.68641166094526
15,3,30,SARSA,26,100.0,111099.0,0,24.889723630510694
15,3,30,ROP,27,87.2134670487106,23661.0,714,10.963241150929475
15,3,30,"(s,S)",27,91.43157525845452,26593.5,489,14.888988333783894
15,3,30,QL,27,100.0,89715.0,0,19.26354084156585
15,3,30,SARSA,27,100.0,108517.0,0,26.07796097837485
15,3,30,ROP,28,87.79411764705883,23635.5,664,10.86972850100772
15,3,30,"(s,S)",28,91.7037037037037,24607.5,448,14.632325935470888
15,3,30,QL,28,100.0,104508.0,0,21.559688457516916
15,3,30,SARSA,28,100.0,97849.0,0,22.40145604646747
15,3,30,ROP,29,87.92603335750545,22047.5,666,10.86972850100772
15,3,30,"(s,S)",29,93.59515507432556,24959.0,349,14.89047260891322
15,3,30,QL,29,100.0,101418.5,0,20.93647888543696
15,3,30,SARSA,29,100.0,103890.0,0,21.946157465142537
15,3,60,ROP,0,88.89729525250615,22952.5,587,10.79709308056709
15,3,60,"(s,S)",0,92.25312675004666,24727.0,415,14.52169238188434
15,3,60,QL,0,100.0,103142.5,0,28.072188885593214
15,3,60,SARSA,0,100.0,127946.5,0,14.382648372832833
15,3,60,ROP,1,87.64595103578155,22714.5,656,10.797093080567087
15,3,60,"(s,S)",1,91.37709137709138,25238.5,469,14.671453025221137
15,3,60,QL,1,100.0,86494.5,0,22.56809299747108
15,3,60,SARSA,1,100.0,109766.5,0,19.685587670147395
15,3,60,ROP,2,89.45981554677206,22782.5,560,10.79709308056709
15,3,60,"(s,S)",2,90.32843404100888,26293.0,533,14.647892975595752
15,3,60,QL,2,100.0,113482.5,0,16.178153719891828
15,3,60,SARSA,2,100.0,130119.5,0,11.065915880603816
15,3,60,ROP,3,87.14596949891067,23003.0,708,10.859710899612791
15,3,60,"(s,S)",3,88.5405001866368,26008.5,614,14.331833681827156
15,3,60,QL,3,96.36032757051863,74403.0,200,19.446072782676936
15,3,60,SARSA,3,97.96516956920256,94776.0,111,23.134765270223472
15,3,60,ROP,4,88.09780654440848,22598.0,662,10.963241150929475
15,3,60,"(s,S)",4,87.18861209964413,26323.5,720,14.637903741095272
15,3,60,QL,4,100.0,88513.0,0,15.202969886287274
15,3,60,SARSA,4,100.0,107930.5,0,28.61175700685302
15,3,60,ROP,5,87.54293979388899,23240.5,689,10.953423286985874
15,3,60,"(s,S)",5,92.84420289855072,25106.5,395,15.045750608452192
15,3,60,QL,5,98.54351687388989,100335.0,82,19.316331446128327
15,3,60,SARSA,5,99.12562455389008,119155.0,49,17.5533571655844
15,3,60,ROP,6,83.19467554076539,24415.0,909,10.540173855432055
15,3,60,"(s,S)",6,92.10763951598338,26063.0,437,14.917621896518094
15,3,60,QL,6,100.0,76755.5,0,21.15286145850378
15,3,60,SARSA,6,95.1232977548767,122908.5,265,14.480689673783171
15,3,60,ROP,7,87.75104034738557,23458.5,677,10.953423286985872
15,3,60,"(s,S)",7,87.14596949891067,26063.5,708,14.297336333520834
15,3,60,QL,7,100.0,102023.0,0,23.2840717067728
15,3,60,SARSA,7,98.9550289233066,98235.5,56,22.84576694635651
15,3,60,ROP,8,89.76950354609929,22821.5,577,11.16607825331445
15,3,60,"(s,S)",8,92.5757850789617,24626.0,409,14.86009886617107
15,3,60,QL,8,100.0,62819.5,0,18.092428263444354
15,3,60,SARSA,8,100.0,96496.5,0,26.07700151726818
15,3,60,ROP,9,85.26315789473684,23365.5,798,10.562108737820964
15,3,60,"(s,S)",9,92.61660363767334,24438.0,410,14.889368616716633
15,3,60,QL,9,99.76107333210808,119295.0,13,12.593007955910268
15,3,60,SARSA,9,95.50770373120476,111898.5,242,26.453470021660703
15,3,60,ROP,10,85.24025385312784,23663.5,814,10.79709308056709
15,3,60,"(s,S)",10,90.70143884892089,25811.5,517,14.850009149897806
15,3,60,QL,10,100.0,78235.0,0,21.32872753183435
15,3,60,SARSA,10,99.6395746981438,97232.0,20,29.098977383558942
15,3,60,ROP,11,85.85933173343179,22995.0,766,10.79709308056709
15,3,60,"(s,S)",11,85.57305016477481,27149.5,788,14.316727631015208
15,3,60,QL,11,100.0,90345.5,0,17.42761526834143
15,3,60,SARSA,11,99.28335170893054,117149.5,39,21.31640662067283
15,3,60,ROP,12,88.15884476534296,23520.0,656,10.879621892104916
15,3,60,"(s,S)",12,91.98027036901718,24983.5,439,14.99706701376806
15,3,60,QL,12,99.14076782449726,78517.0,47,18.77448777278073
15,3,60,SARSA,12,100.0,122145.0,0,24.38776835089003
15,3,60,ROP,13,89.69364599092285,22469.0,545,10.81758193008199
15,3,60,"(s,S)",13,87.8283388827229,26623.0,658,14.245000685720786
15,3,60,QL,13,100.0,72614.5,0,21.353465199160524
15,3,60,SARSA,13,100.0,104948.5,0,26.169523031529533
15,3,60,ROP,14,88.94321173373449,22443.5,588,10.732827903016592
15,3,60,"(s,S)",14,95.20281533617336,25779.0,259,14.84035511245062
15,3,60,QL,14,100.0,101413.5,0,26.78129488423753
15,3,60,SARSA,14,100.0,107142.0,0,20.562126004708016
15,3,60,ROP,15,89.09479686386315,23005.5,612,11.024007533694752
15,3,60,"(s,S)",15,84.53837597330367,26973.0,834,14.03297006881557
15,3,60,QL,15,100.0,85777.5,0,20.6146861313358
15,3,60,SARSA,15,98.6506199854121,119639.5,74,14.7381812434208
15,3,60,ROP,16,88.23098075160404,23037.5,642,10.81758193008199
15,3,60,"(s,S)",16,86.47706422018348,27524.0,737,14.396121396157122
15,3,60,QL,16,92.43223576496273,103783.5,416,20.81903368633981
15,3,60,SARSA,16,100.0,84314.5,0,27.52540806368493
15,3,60,ROP,17,88.7546468401487,22747.0,605,10.953423286985872
15,3,60,"(s,S)",17,92.140063326504,24990.5,422,14.635383014435703
15,3,60,QL,17,95.02534259433077,97802.0,265,21.653081661871663
15,3,60,SARSA,17,100.0,101280.5,0,22.243302276261147
15,3,60,ROP,18,89.42658875091307,22183.5,579,11.01447099679386
15,3,60,"(s,S)",18,92.46398226819356,24464.0,408,14.660222789318
15,3,60,QL,18,100.0,72449.5,0,20.14409839304817
15,3,60,SARSA,18,100.0,102917.0,0,27.360843376934056
15,3,60,ROP,19,84.32742253268853,24543.0,875,10.615981725339587
15,3,60,"(s,S)",19,90.8624793993774,25956.5,499,14.669405852583298
15,3,60,QL,19,93.60632183908046,80584.5,356,19.131907884295693
15,3,60,SARSA,19,100.0,103579.0,0,26.867573700367743
15,3,60,ROP,20,87.32919254658385,23371.5,714,11.106539790646924
15,3,60,"(s,S)",20,90.82898759215968,25503.0,510,14.948357029102532
15,3,60,QL,20,93.21763768372588,84175.5,383,19.76423240900612
15,3,60,SARSA,20,100.0,97350.0,0,19.25801996462846
15,3,60,ROP,21,92.76100400145508,21228.0,398,11.166078253314444
15,3,60,"(s,S)",21,90.23531591624976,24915.0,527,14.515664311863649
15,3,60,QL,21,100.0,82458.5,0,18.773754786093647
15,3,60,SARSA,21,100.0,116484.0,0,25.672904337821333
15,3,60,ROP,22,86.54263005780348,23179.0,745,10.775288246952096
15,3,60,"(s,S)",22,93.40862803184596,24918.5,356,14.865234419456884
15,3,60,QL,22,94.75492855850968,86432.0,290,17.190916676784656
15,3,60,SARSA,22,98.09365167499536,90808.5,103,17.064556814290704
15,3,60,ROP,23,88.27160493827161,22020.5,627,10.79709308056709
15,3,60,"(s,S)",23,92.9229635090306,25762.5,384,14.871421715386443
15,3,60,QL,23,93.17349926793558,82426.0,373,22.72723428691655
15,3,60,SARSA,23,99.6577809798271,112685.5,19,19.709975711637107
15,3,60,ROP,24,90.7749077490775,21608.0,500,11.106539790646924
15,3,60,"(s,S)",24,91.11608809257186,25309.5,476,14.669991036724484
15,3,60,QL,24,89.5448729665509,67067.0,572,21.908788098254007
15,3,60,SARSA,24,98.20381231671554,118227.5,98,19.251327839116705
15,3,60,ROP,25,87.12979890310785,23181.5,704,10.859710899612791
15,3,60,"(s,S)",25,87.99498297796093,25684.0,670,14.700400698512135
15,3,60,QL,25,100.0,107286.5,0,17.247367792008124
15,3,60,SARSA,25,100.0,128273.0,0,18.314749163037565
15,3,60,ROP,26,93.13902968863142,22006.0,379,11.25657373459824
15,3,60,"(s,S)",26,91.81604200615608,25346.0,452,14.91175988854656
15,3,60,QL,26,100.0,74314.5,0,22.070359520749022
15,3,60,SARSA,26,100.0,104421.0,0,28.56213111286758
15,3,60,ROP,27,85.28620132783061,23758.5,820,10.712176948322169
15,3,60,"(s,S)",27,86.3006490089458,26539.5,781,14.557461067579624
15,3,60,QL,27,93.54607386159914,103080.0,360,25.794681807647205
15,3,60,SARSA,27,100.0,125624.5,0,18.859917905680817
15,3,60,ROP,28,83.00855946093608,24764.5,933,10.540173855432055
15,3,60,"(s,S)",28,91.45821752825644,24591.0,461,14.69900409334202
15,3,60,QL,28,96.54298642533936,80403.0,191,24.26733368297424
15,3,60,SARSA,28,95.04643962848296,97780.0,272,20.87999590663543
15,3,60,ROP,29,88.62362090793995,23184.0,629,10.963241150929475
15,3,60,"(s,S)",29,89.49301983835414,25604.5,572,14.675765148440725
15,3,60,QL,29,95.15107653338158,94938.5,268,21.574190010533908
15,3,60,SARSA,29,100.0,103945.0,0,21.24233108116153
15,3,90,ROP,0,88.67924528301887,22833.0,600,10.79709308056709
15,3,90,"(s,S)",0,88.29350261389096,25568.0,627,14.304953556485447
15,3,90,QL,0,100.0,87562.0,0,14.724593749901674
15,3,90,SARSA,0,100.0,123585.5,0,20.854036751062416
15,3,90,ROP,1,87.91870530673692,22632.0,642,10.79709308056709
15,3,90,"(s,S)",1,93.37760560782144,25127.0,359,15.017209035332057
15,3,90,QL,1,100.0,104470.5,0,25.61035749377396
15,3,90,SARSA,1,100.0,111278.5,0,21.067525258182545
15,3,90,ROP,2,89.25821596244131,22324.5,572,10.79709308056709
15,3,90,"(s,S)",2,88.8808271358607,26396.5,613,14.728613148792912
15,3,90,QL,2,100.0,86917.0,0,16.836279621789853
15,3,90,SARSA,2,100.0,128504.0,0,21.3527035661538
15,3,90,ROP,3,83.4862385321101,24465.5,900,10.507840499049374
15,3,90,"(s,S)",3,91.60943010952292,25603.5,452,14.657757178349913
15,3,90,QL,3,100.0,56568.5,0,15.045395331647386
15,3,90,SARSA,3,100.0,101267.5,0,28.964834823381626
15,3,90,ROP,4,90.6644998194294,22531.0,517,11.106539790646924
15,3,90,"(s,S)",4,92.94642857142856,25279.5,395,14.83966587368579
15,3,90,QL,4,100.0,92107.5,0,22.68105982446021
15,3,90,SARSA,4,97.5234996384671,92406.5,137,22.005645908883064
15,3,90,ROP,5,86.16079494128275,23278.0,766,10.79709308056709
15,3,90,"(s,S)",5,89.30325632162997,26202.5,588,14.80380165503261
15,3,90,QL,5,99.59868661072602,98067.5,22,25.93436871369669
15,3,90,SARSA,5,85.95767575322813,92343.5,783,23.36714882502616
15,3,90,ROP,6,83.16392533727593,24202.5,911,10.540173855432055
15,3,90,"(s,S)",6,92.00793793974384,25751.5,443,14.878330445060913
15,3,90,QL,6,83.1161681042393,90962.0,920,24.91534425174748
15,3,90,SARSA,6,100.0,109090.5,0,19.74580439340985
15,3,90,ROP,7,88.37463556851311,22887.0,638,10.953423286985874
15,3,90,"(s,S)",7,89.0423405415228,25912.0,603,14.658784464241906
15,3,90,QL,7,97.9625250136438,86539.0,112,24.62036772749277
15,3,90,SARSA,7,96.99946419003392,102344.5,168,25.131915679338736
15,3,90,ROP,8,84.97193554227775,23482.0,830,10.79709308056709
15,3,90,"(s,S)",8,92.77787884300528,24259.5,397,14.86526996741409
15,3,90,QL,8,99.08105127733872,74448.0,50,19.28852737825889
15,3,90,SARSA,8,97.67610748002905,108888.5,128,18.942981673978736
15,3,90,ROP,9,83.27551579331751,24478.5,916,10.55120627997551
15,3,90,"(s,S)",9,92.47292418772564,24154.5,417,15.015107989711677
15,3,90,QL,9,100.0,91422.0,0,15.15970732204115
15,3,90,SARSA,9,83.09628008752735,117361.0,927,19.506836488631563
15,3,90,ROP,10,84.51184493898062,23886.5,863,10.79709308056709
15,3,90,"(s,S)",10,90.7340770061173,25836.0,515,14.83417735887486
15,3,90,QL,10,86.53950953678475,115977.5,741,10.886518933491669
