ratio,c_l_over_c_h,MEAN_DEMAND,LEAD_MODE,DISRUPT_DAYS,Method,fill_rate_mean,fill_rate_sd,fill_rate_ci95,koszt_mean,koszt_sd,koszt_ci95,utracono_mean,bullwhip_mean,p_vs_ROP_fr,p_vs_ROP_k
LOW,5,20,14,10,QL,99.83189146262524,0.2822677436378877,0.1428471873167282,137624.53333333333,520.4137593803424,263.3656995670553,12.133333333333333,4.476616789571948,2.4915139745186894e-06,3.391821390825095e-06
LOW,5,20,14,10,SARSA,99.83191463248188,0.2822655126647572,0.1428460582885489,137343.5,526.557248278177,266.47473391174134,12.133333333333333,3.773695410820324,2.4915139745186894e-06,3.391821390825095e-06
LOW,5,20,14,10,DQN,99.83189146262524,0.2822677436378877,0.1428471873167282,137704.23333333334,481.2888524823836,243.5657648229278,12.133333333333333,6.392294715788272,2.4915139745186894e-06,3.391821390825095e-06
LOW,5,20,14,30,ROP,50.51770743046436,1.6949343989300547,0.8577551527961035,19689.0,606.537038087064,306.95009205623853,3601.866666666667,10.9777422402617,,
LOW,5,20,14,30,"(s,S)",60.16677295721936,2.609181450233222,1.3204279970542467,23719.6,689.2707896237671,348.81914712737125,2904.8,16.897307698056082,3.391821390825095e-06,3.391821390825095e-06
LOW,5,20,14,30,QL,99.22020724071412,0.5664427372789046,0.2866595763066818,96836.56666666668,1707.2371567898265,863.981207299737,56.93333333333333,21.27212351290041,3.383339412654217e-06,3.391821390825095e-06
LOW,5,20,14,30,SARSA,86.1516945408279,22.72192266456677,11.498879401627516,90844.03333333334,20511.28910282149,10380.144464317846,1006.4,20.91585105109183,0.0010486736594676,3.391821390825095e-06
LOW,5,20,14,30,DQN,99.8055827657496,0.2778881904378219,0.1406308275999908,134299.06666666668,758.116365612512,383.6598156445948,14.066666666666666,2.401810715125705,2.94305358632017e-06,3.391821390825095e-06
LOW,5,20,14,60,ROP,46.272456712024606,1.674443234596494,0.8473851928702216,22816.1,646.508871886977,327.17863094849787,3926.6666666666665,13.392694220049352,,
LOW,5,20,14,60,"(s,S)",55.18013182415911,1.8133919361231008,0.9177029377835414,26429.3,638.7063320270346,323.2300009755695,3275.333333333333,21.477389805477408,3.391821390825095e-06,3.391821390825095e-06
LOW,5,20,14,60,QL,92.03591500964257,0.8451665543379012,0.4277132893237004,123681.96666666666,663.7642779380844,335.9110712501814,580.3333333333334,16.81262379807925,3.391821390825095e-06,3.391821390825095e-06
LOW,5,20,14,60,SARSA,92.31119130500564,0.6055190890057205,0.3064349387438994,125680.96666666666,565.8261806126212,286.3475555831487,560.0,10.810886368721096,3.391821390825095e-06,3.391821390825095e-06
LOW,5,20,14,60,DQN,91.45727710266462,0.9309499275326218,0.4711256658902812,104991.33333333331,833.2497839069341,421.6825714101913,626.6,19.391667762475475,3.391821390825095e-06,3.391821390825095e-06
LOW,5,20,14,90,ROP,41.63181612358362,1.4810874726461385,0.7495336764690971,25872.233333333334,650.0079907933733,328.9494294372785,4257.666666666667,14.976968742887648,,
LOW,5,20,14,90,"(s,S)",49.749995539038416,1.600889239587147,0.8101617355683737,29104.866666666665,693.7232997864975,351.0724281613569,3676.6,24.45805631272776,3.391821390825095e-06,3.391821390825095e-06
LOW,5,20,14,90,QL,83.9874933898344,0.8034756012982472,0.4066147560605146,118983.53333333334,746.8388013742291,377.952580696456,1166.8,11.961888353447003,3.391821390825095e-06,3.391821390825095e-06
LOW,5,20,14,90,SARSA,84.00791484370629,0.7117002899027117,0.3601700403838012,117621.96666666666,660.3487300192946,334.1825655163822,1165.0666666666666,9.707410404624094,3.391821390825095e-06,3.391821390825095e-06
LOW,5,20,14,90,DQN,81.15779850225887,1.40594043608551,0.7115040289099198,77030.76666666666,4046.9555835514298,2048.042099516945,1375.7333333333331,18.048522739303497,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,3,10,ROP,58.14846256680021,2.258133353495326,1.1427731485561128,20378.6,328.17151439017806,166.07770049788942,3825.8,9.314442755650004,,
LOW,5,25,3,10,"(s,S)",70.52249633720936,3.0918262368873157,1.564679959244678,24043.2,317.2291758334974,160.5401131514073,2695.6,13.394526002547495,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,3,10,QL,99.9431463293808,0.2000855418647293,0.1012572549373072,103103.2,964.9679454335702,488.3411582189921,5.2,21.7717254028855,1.2604365163337464e-06,3.391821390825095e-06
LOW,5,25,3,10,SARSA,100.0,0.0,0.0,137041.33333333334,602.077227683657,304.69311659073924,0.0,4.918652428923935,6.86615554782638e-07,3.391821390825095e-06
LOW,5,25,3,10,DQN,99.99130340254376,0.0336817771167088,0.0170453310142412,135062.83333333334,926.1498773082546,468.6965053185032,0.8,3.605722098609304,9.575619545277022e-07,3.391821390825095e-06
LOW,5,25,3,30,ROP,56.17520684467407,3.046386122140033,1.5416840883763234,22467.866666666665,448.6902951395104,227.0686186488813,4006.0666666666666,10.953928027607905,,
LOW,5,25,3,30,"(s,S)",66.9760267440435,2.549312868090988,1.290130314232118,25955.3,569.063321859452,287.9857750838861,3017.6666666666665,16.50803808016249,4.143220097537536e-06,3.391821390825095e-06
LOW,5,25,3,30,QL,99.0997125282503,0.6528954746568425,0.3304106978875912,132356.4,1049.6324730930482,531.1873208225763,81.93333333333334,6.246163274812689,3.383339412654217e-06,3.391821390825095e-06
LOW,5,25,3,30,SARSA,98.92223395639918,0.6260853956924657,0.3168429259472251,132193.06666666668,889.9656668070056,450.3847682820151,98.13333333333334,13.895147498355756,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,3,30,DQN,98.37457849374448,0.8160662726598716,0.4129865148993305,113534.8,976.6039151789518,494.22977137899466,148.0,22.2319236323538,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,3,60,ROP,51.6626261218728,2.8010012199731817,1.417502194147938,25651.366666666665,464.2665670044476,234.95129980865767,4406.4,12.684500485778994,,
LOW,5,25,3,60,"(s,S)",61.37547936054687,2.0703441286999604,1.0477386886327715,28817.533333333333,558.8513559930208,282.8178073161432,3525.0,20.03775523994538,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,3,60,QL,90.84842767955608,0.9474488165844146,0.4794752557673407,125988.26666666666,794.9987391424563,402.3248719220714,834.2,9.549423858663037,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,3,60,SARSA,89.90809225698412,0.9661194585930082,0.4889239042808125,97549.66666666669,823.7162017056486,416.85791314440826,919.7333333333332,19.932777797196927,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,3,60,DQN,87.81692836581577,2.7463593638620685,1.3898495996479752,84657.4,4366.424612884093,2209.715734934247,1106.3333333333333,19.40756927693695,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,3,90,ROP,46.956617066412726,2.944342796758566,1.4900430406699017,28949.93333333333,486.6077867186653,246.2575169352422,4845.866666666667,13.848426221323535,,
LOW,5,25,3,90,"(s,S)",55.22148359290894,1.598946133963903,0.8091783884477908,31772.266666666663,605.180901722389,306.26379236497706,4094.266666666667,22.38440032488744,4.143220097537536e-06,3.391821390825095e-06
LOW,5,25,3,90,QL,82.4447584872871,0.8879421214414728,0.4493607130352172,118847.8,662.4290474134892,335.2353513737276,1600.8666666666666,12.49497013229976,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,3,90,SARSA,82.49479088988006,0.7186172395673905,0.363670499882561,119160.93333333332,829.1223816841056,419.5938176941017,1595.4666666666667,12.286711466524126,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,3,90,DQN,82.5717943362259,0.7126805542014781,0.3606661225648577,118916.4,833.6363801356765,421.87821609559313,1588.4666666666667,9.47150785546638,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,7,10,ROP,52.22509495284733,2.2353353437306547,1.1312357637691337,20648.3,470.0087689151585,237.8572549184349,4353.866666666667,8.92568744880268,,
LOW,5,25,7,10,"(s,S)",62.86725220602732,2.052532493138232,1.0387247573605976,24032.966666666667,407.244681920318,206.0942444654333,3385.266666666667,12.937350802372292,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,7,10,QL,99.44988528517712,0.4124600895476443,0.2087336048849842,134383.83333333334,736.0273108933882,372.4812116126724,50.0,9.744126531415278,3.3077867420930117e-06,3.391821390825095e-06
LOW,5,25,7,10,SARSA,99.87901486678876,0.2050682504888135,0.1037788534132646,136818.36666666667,592.9554749204153,300.07687277614565,11.0,4.830801091039167,2.209768522047377e-06,3.391821390825095e-06
LOW,5,25,7,10,DQN,99.87901486678876,0.2050682504888135,0.1037788534132646,136453.83333333334,688.2077050121534,348.2811520851764,11.0,13.5039400693561,2.209768522047377e-06,3.391821390825095e-06
LOW,5,25,7,30,ROP,48.90545195576205,1.7449023304940523,0.8830424151235647,22754.33333333333,555.6146103533413,281.17978802024714,4655.466666666666,10.602945277005905,,
LOW,5,25,7,30,"(s,S)",59.81980914745287,2.4577139064766595,1.243774843858126,25884.63333333333,448.6690821062838,227.0578833728919,3663.933333333333,16.372865068697656,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,7,30,QL,98.6858725393507,0.7209719182833246,0.3648621317256854,132125.16666666666,938.980824136062,475.18986032017887,119.53333333333332,6.235925993382409,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,7,30,SARSA,96.98119535927368,0.6340860704174063,0.3208918259963925,97243.43333333332,1182.749850781563,598.5540087080233,275.2,20.38834260264301,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,7,30,DQN,96.56719926196077,2.0593934349166387,1.0421968729582145,102798.53333333334,2458.519149716717,1244.1823531628222,313.7333333333333,13.33673080739914,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,7,60,ROP,45.17452501149057,2.149687983047916,1.087892219030541,25952.3,490.05742374892,248.00327413967744,4990.333333333333,12.469905735674264,,
LOW,5,25,7,60,"(s,S)",54.39390213360308,2.531460362921365,1.2810957000846743,28816.366666666665,477.2626360920409,241.52821820326596,4155.266666666666,19.967046080566707,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,7,60,QL,90.45844789284736,0.7006096195109309,0.3545573867716505,124895.93333333332,762.4982170158701,385.8773384126676,868.4,8.479622567649903,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,7,60,SARSA,90.72276598567942,0.9080928191879288,0.4595583730953178,121184.3,824.4656234711756,417.2371728853186,844.5333333333333,13.326926220566715,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,7,60,DQN,90.41283098800832,0.9753478020112992,0.4935940904094367,125763.86666666668,876.8284460540293,443.7364172889627,872.4666666666667,9.447096234686269,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,7,90,ROP,40.73759861799424,2.38335773066943,1.2061454270611542,29196.7,547.9839935097166,277.31816309791174,5394.133333333333,13.707973452688655,,
LOW,5,25,7,90,"(s,S)",49.134162327222974,1.338178229131525,0.6772116207693406,31747.1,450.6168866913762,228.04360849626983,4637.533333333334,22.351329693751573,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,7,90,QL,82.34956951385365,0.7899158594758087,0.3997525799042435,118188.3,798.4605455857808,404.07678769923575,1608.6,10.562478286129656,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,7,90,SARSA,82.34956951385365,0.7899158594758087,0.3997525799042435,119250.33333333331,807.5078430991656,408.6553519586455,1608.6,5.586891160796157,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,7,90,DQN,82.26133023766121,0.8330561748893127,0.4215845917287373,119443.23333333334,919.8504510956944,465.50855580441385,1616.6,15.105251858891544,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,14,10,ROP,43.45274457326137,1.8525589933087816,0.937524203516354,21069.1,455.0596193279043,230.2919414192921,5155.133333333333,8.310515563961218,,
LOW,5,25,14,10,"(s,S)",56.26078217666361,2.9756451743666554,1.5058842293938175,23859.033333333333,349.9081239955644,177.07794269316676,3985.0,11.996243339359411,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,14,10,QL,99.53661572701589,0.5053943366199081,0.255764822935536,136242.56666666668,655.1501154769979,331.5517035704151,42.06666666666667,3.0847245066487043,3.2254793450267944e-06,3.391821390825095e-06
LOW,5,25,14,10,SARSA,99.44149264903878,0.5448222594184015,0.2757181048830872,134855.76666666666,771.6677409228356,390.5177577615532,50.73333333333333,9.07939572439238,3.3077867420930117e-06,3.391821390825095e-06
LOW,5,25,14,10,DQN,99.50863550334743,0.488494012648807,0.247212078959553,114765.53333333334,840.6414954125948,425.42329355021343,44.73333333333333,11.279199824616168,3.3077867420930117e-06,3.391821390825095e-06
LOW,5,25,14,30,ROP,41.744547002610666,1.6491213197030214,0.8345705358591589,23123.966666666667,583.9138716658558,295.50119020929696,5317.266666666666,10.247558075593982,,
LOW,5,25,14,30,"(s,S)",53.39214795433888,2.005215067203359,1.0147788359501253,25518.566666666666,459.30991975021874,232.4428902055537,4247.0,15.472447693486345,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,14,30,QL,98.67586687065014,0.9279846522411944,0.4696250295457204,131783.56666666668,809.1229128477564,409.47269002190825,120.4,9.987903305633468,3.383339412654217e-06,3.391821390825095e-06
LOW,5,25,14,30,SARSA,98.732364656722,0.8177691279726657,0.4138482785876109,130812.3,831.9741324962316,421.0370027254137,115.2,6.962748356255934,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,14,30,DQN,97.64851995548152,0.7856617993190028,0.3975997284298099,99336.7,1022.4122002122516,517.4119621191609,215.06666666666663,22.811451846447103,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,14,60,ROP,37.466529532375006,1.3164460155602726,0.6662136032742834,26357.266666666663,540.5807679400615,273.5716140375516,5712.666666666667,12.21308506890152,,
LOW,5,25,14,60,"(s,S)",48.66826041794514,1.938687074529147,0.9811110264127711,28480.5,508.17478011296186,257.171921484442,4676.066666666667,19.406234554777992,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,14,60,QL,90.2245601446507,1.282111749394054,0.648838067241657,124774.76666666666,811.88099204138,410.86847067373975,892.0,13.324015388035004,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,14,60,SARSA,90.3657689491782,1.2603272758106272,0.6378136025314414,124876.4,736.6187034590652,372.7804975442429,878.0,9.997649485042016,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,14,60,DQN,90.40406569834798,1.2738381201477105,0.6446510331459094,122180.13333333332,852.9953622940972,431.67521278747415,874.5333333333333,11.75116606823214,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,14,90,ROP,34.68291135647803,1.6235716854894744,0.8216406369718863,29499.7,544.6065355570281,275.6089335465501,5964.8,13.57557015734128,,
LOW,5,25,14,90,"(s,S)",43.87032658387887,1.7037507388129989,0.8622168363681465,31391.866666666665,511.7371139652896,258.9747111497783,5118.6,22.00182435313804,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,14,90,QL,81.69045494732157,1.0132481399827933,0.5127743077725894,110738.06666666668,719.7593066600873,364.2484655750492,1670.0,9.963964185688216,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,14,90,SARSA,82.12365484908587,1.0139207881156826,0.5131147146947502,113065.43333333332,956.6858318969612,484.1498304799639,1629.1333333333334,11.673814271216758,3.391821390825095e-06,3.391821390825095e-06
LOW,5,25,14,90,DQN,82.11405228768912,1.0365455376490005,0.5245644177069583,119061.96666666666,736.3495255716024,372.64427473813566,1630.0,14.542536366720732,3.391821390825095e-06,3.383339412654217e-06
HIGH,50,15,3,10,ROP,80.45377015011368,2.557613541431416,1.2943310345277967,41105.1,3387.2560650178198,1714.1880803427998,1067.8666666666666,11.329453351225396,,
HIGH,50,15,3,10,"(s,S)",85.97901022053878,2.714177787494982,1.3735634749629166,40637.43333333333,3283.505573678984,1661.6830874609566,769.6,15.456698535246876,8.13402807598356e-05,0.6783024655972324
HIGH,50,15,3,10,QL,100.0,0.0,0.0,140308.83333333334,426.6542036870251,215.9168177279801,0.0,3.619866353185226,6.86615554782638e-07,3.391821390825095e-06
HIGH,50,15,3,10,SARSA,100.0,0.0,0.0,140176.86666666667,466.202763469573,235.9311504128081,0.0,7.325395425560791,6.86615554782638e-07,3.391821390825095e-06
HIGH,50,15,3,10,DQN,100.0,0.0,0.0,139994.5,465.8855239525816,235.77060506630875,0.0,13.593597579505388,6.86615554782638e-07,3.391821390825095e-06
HIGH,50,15,3,30,ROP,77.34823189655215,3.478081438697434,1.760152061206897,46701.1,4556.493256096967,2305.903739734741,1239.0666666666666,13.638286123023397,,
HIGH,50,15,3,30,"(s,S)",83.10549380263224,2.533226356461397,1.2819894161244945,45785.36666666667,3248.428342327732,1643.9315591679738,925.3333333333334,20.213315309641427,8.13402807598356e-05,0.8357050269952793
HIGH,50,15,3,30,QL,100.0,0.0,0.0,135167.86666666667,1042.343315849072,527.4984982997056,0.0,10.75598741887304,6.86615554782638e-07,3.391821390825095e-06
HIGH,50,15,3,30,SARSA,95.49382716049382,17.452332362539593,8.832098765432098,109725.7,4078.076125541833,2063.7912667218397,248.2,26.82429763998316,2.196752127645825e-05,3.391821390825095e-06
HIGH,50,15,3,30,DQN,100.0,0.0,0.0,133471.36666666667,703.7255823388085,356.1342815312474,0.0,11.48257549785763,6.86615554782638e-07,3.391821390825095e-06
HIGH,50,15,3,60,ROP,69.91384402361203,2.784831708140535,1.4093192921421696,58709.63333333333,3713.023159226506,1879.0489763428493,1647.7333333333331,16.057900991352806,,
HIGH,50,15,3,60,"(s,S)",75.09584311130857,2.6010118599425494,1.316293613934475,57664.6,3442.898598149945,1742.347087286572,1366.0,25.20621844895709,5.737063008488556e-05,0.5897385933186072
HIGH,50,15,3,60,QL,94.17622514981495,0.6747996163036868,0.3414957229935876,109734.66666666669,713.0768007792175,360.866651000677,319.26666666666665,26.29431328241649,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,15,3,60,SARSA,94.9066790743682,1.053115180556884,0.5329498139755104,133049.53333333333,822.8973305745175,416.4435071752764,279.0,15.975544869568418,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,15,3,60,DQN,94.97559617170788,1.1410808873380809,0.5774666037158999,136168.36666666667,766.1583775720328,387.72963522078686,275.26666666666665,4.299337622464525,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,15,3,90,ROP,62.47451819001469,2.450647844729914,1.2401989232342523,70443.6,3161.7376280411736,1600.0600046548252,2046.6666666666667,17.658176787371783,,
HIGH,50,15,3,90,"(s,S)",67.84538296334227,3.331379580311021,1.6859106775668318,68974.5,4133.599693798546,2091.89006913206,1761.3333333333333,28.512766243389773,0.0001603262273507,0.4306479898480777
HIGH,50,15,3,90,QL,86.77431488181155,1.027493321274335,0.5199833641602865,137646.63333333333,1117.398213112347,565.4815169408969,724.6666666666666,13.683023678204687,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,15,3,90,SARSA,87.07085714282225,0.813873934013405,0.4118770384665743,134927.53333333333,855.1468643009863,432.7640230292306,706.6,16.97375154374454,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,15,3,90,DQN,86.77431488181155,1.027493321274335,0.5199833641602865,137706.43333333332,1082.9565330062662,548.0516219546395,724.6666666666666,11.681107756518433,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,15,7,10,ROP,74.467867681878,2.249403629885696,1.1383552988662526,47592.066666666666,2606.055166521304,1318.8458792066813,1393.4666666666667,10.796037249144296,,
HIGH,50,15,7,10,"(s,S)",82.44899754693918,2.7157392930078936,1.3743537057828616,44211.3,3270.8330295419937,1655.269895281129,960.4666666666668,15.421018190808963,3.391821390825095e-06,0.0070161992342396
HIGH,50,15,7,10,QL,100.0,0.0,0.0,139087.33333333334,613.1666537231906,310.3051404737672,0.0,6.525452392971802,6.86615554782638e-07,3.391821390825095e-06
HIGH,50,15,7,10,SARSA,100.0,0.0,0.0,106698.7,575.4891335699945,291.2376844846834,0.0,26.77318044984955,6.86615554782638e-07,3.391821390825095e-06
HIGH,50,15,7,10,DQN,100.0,0.0,0.0,139888.66666666666,513.2763341886076,259.753664057143,0.0,7.252947535558951,6.86615554782638e-07,3.391821390825095e-06
HIGH,50,15,7,30,ROP,69.51228661587815,2.488297936362344,1.2592524984766624,55478.26666666667,3015.221561787237,1525.912644806525,1664.4,13.137464976899082,,
HIGH,50,15,7,30,"(s,S)",78.46806968886362,2.917983724973597,1.4767035098533978,50538.86666666667,3784.1559092138496,1915.0471146027828,1176.9333333333334,20.115763955005644,3.391821390825095e-06,0.0016197135752303
HIGH,50,15,7,30,QL,100.0,0.0,0.0,135358.5,979.1114047222322,495.4987361706048,0.0,16.494626463310663,6.86615554782638e-07,3.391821390825095e-06
HIGH,50,15,7,30,SARSA,100.0,0.0,0.0,136988.63333333333,1060.392303864583,536.6325464863685,0.0,9.97630173151054,6.86615554782638e-07,3.391821390825095e-06
HIGH,50,15,7,30,DQN,100.0,0.0,0.0,133891.8,1157.6122253525637,585.8326150337939,0.0,3.897797287808653,6.86615554782638e-07,3.391821390825095e-06
HIGH,50,15,7,60,ROP,64.16403251632218,2.4363153134699047,1.232945661663395,64822.8,3311.868148902412,1676.036530909753,1955.3333333333333,15.759865512612445,,
HIGH,50,15,7,60,"(s,S)",72.31536272261026,2.06980671142129,1.0474667179651915,60666.66666666666,2836.4224805369245,1435.4278252439042,1518.4,25.211013554948792,3.391821390825095e-06,0.0042099460286678
HIGH,50,15,7,60,QL,94.7945359402758,1.0697415439601223,0.5413639147751583,135145.1,874.1500810991864,442.3809776079136,285.1333333333333,18.375736124961914,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,15,7,60,SARSA,94.85812645061698,0.8380602088683977,0.4241169823233447,134212.46666666667,896.0367791133406,453.4571750177861,281.0,14.96661208758954,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,15,7,60,DQN,94.82024030706484,1.0995805888128856,0.5564645549492728,133799.7,918.619768223735,464.8857443401192,283.7333333333333,16.55138087068843,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,15,7,90,ROP,57.27229366651377,2.06010702943476,1.0425580016103393,76418.23333333334,2709.468430118632,1371.1802113047645,2340.266666666667,17.487604721975888,,
HIGH,50,15,7,90,"(s,S)",64.59959442084518,1.6111179743066482,0.8153381895466367,72303.63333333333,2403.460068813491,1216.3186137857865,1940.0,28.50247865173712,3.391821390825095e-06,0.0001603262273507
HIGH,50,15,7,90,QL,86.61848007991173,1.0401784894977852,0.5264029450093262,137553.13333333333,1134.8092581491185,574.2927214366478,733.2,13.235659839523503,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,15,7,90,SARSA,86.61848007991173,1.0401784894977852,0.5264029450093262,133509.46666666667,1199.6887761097917,607.1262876660104,733.2,22.32099733201852,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,15,7,90,DQN,85.31591844978348,1.214102235553611,0.6144205045485978,103826.6,1203.6841689460855,609.1482354151027,803.6666666666666,15.035434912519856,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,15,14,10,ROP,63.89959859864829,2.403507481201176,1.2163426077644732,60500.73333333333,3294.818642671435,1667.4082902937853,1973.8666666666663,10.433730951456964,,
HIGH,50,15,14,10,"(s,S)",73.63246011684764,2.3846430244337453,1.206795875450127,53770.8,2928.0306326461623,1481.7879466500372,1443.9333333333334,13.628766350084836,3.391821390825095e-06,2.3290004782067234e-05
HIGH,50,15,14,10,QL,100.0,0.0,0.0,139134.56666666668,709.0609954285281,358.8343730940192,0.0,9.91807292826906,6.86615554782638e-07,3.391821390825095e-06
HIGH,50,15,14,10,SARSA,100.0,0.0,0.0,139116.16666666666,673.6651527986571,340.92160524737125,0.0,9.814172974801348,6.86615554782638e-07,3.391821390825095e-06
HIGH,50,15,14,10,DQN,85.88433289848629,1.808978107320425,0.915469232218627,79705.56666666667,2077.263016109236,1051.240128765598,769.8,23.406968111855104,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,15,14,30,ROP,60.76891444854861,2.5951584198783,1.3133313645519251,66360.8,3441.1684103762527,1741.4714914646174,2148.4,13.030830008693323,,
HIGH,50,15,14,30,"(s,S)",72.67366247246143,3.064188675187464,1.550693423262086,56269.16666666666,3629.8390197808794,1836.951993541959,1492.0,18.338290994992285,3.391821390825095e-06,7.477207640048691e-06
HIGH,50,15,14,30,QL,99.99877428448856,0.0047471757629558,0.0024024024024024,107150.7,951.118736015646,481.3324912476475,0.0666666666666666,19.634529671523364,9.575619545277022e-07,3.391821390825095e-06
HIGH,50,15,14,30,SARSA,99.99146237346018,0.033066085404867,0.0167337480180501,135913.36666666667,1352.923969285291,684.6739948922975,0.4666666666666667,7.809918931036889,9.575619545277022e-07,3.391821390825095e-06
HIGH,50,15,14,30,DQN,100.0,0.0,0.0,135919.46666666667,705.0328631313848,356.79585689174013,0.0,8.117116110095413,6.86615554782638e-07,3.391821390825095e-06
HIGH,50,15,14,60,ROP,55.5808209663614,2.656877350078523,1.3445654526899222,75420.7,3352.4620899102965,1696.5798994872005,2425.8,15.694222037529544,,
HIGH,50,15,14,60,"(s,S)",65.4226341181108,2.4238439482005094,1.226634280037664,67529.36666666667,3263.556202686761,1651.5873127959187,1892.0,24.052613917737705,3.391821390825095e-06,9.073400856319234e-06
HIGH,50,15,14,60,QL,94.92722616719026,1.0367953312185156,0.5246908306946954,131533.83333333334,1035.0260118654485,523.7954315612578,277.8666666666667,16.134185769751472,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,15,14,60,SARSA,94.9812397867513,1.05555148026722,0.5341827517408985,133859.83333333334,1037.4480996771883,525.0211771136263,274.93333333333334,12.283119155246542,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,15,14,60,DQN,94.2347767657237,0.6560779756488371,0.3320212656041856,108304.7,826.7287687886864,418.3824824376215,316.4,24.2935725232571,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,15,14,90,ROP,50.23521822245512,2.0607291851061698,1.0428728558214106,84824.76666666666,3054.7728631173377,1545.9283649058402,2717.8,17.463023774496026,,
HIGH,50,15,14,90,"(s,S)",59.30062494777008,2.2380102825681387,1.1325894695955745,77690.3,2961.971217425508,1498.9642524125338,2231.9333333333334,27.753971015618948,3.391821390825095e-06,2.3290004782067234e-05
HIGH,50,15,14,90,QL,87.11020593645445,0.7563566023834716,0.3827692525771608,129565.6,1225.7207675486288,620.3002929893445,704.5333333333333,26.70689118421001,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,15,14,90,SARSA,86.95429686180977,1.0624583879526703,0.5376781292969987,136611.23333333334,1390.5481430339755,703.7144538758442,714.3333333333334,15.961462340308207,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,15,14,90,DQN,86.24698817065511,0.9138559708244474,0.4624749302291452,126310.43333333332,1243.2223520620382,629.1573167820942,752.8666666666667,12.547514232926494,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,20,3,10,ROP,69.40440932906473,3.3216111351595616,1.6809671622492124,68169.8,5726.828799606288,2898.1752421476053,2235.333333333333,10.094553365768798,,
HIGH,50,20,3,10,"(s,S)",78.43285358247635,3.5378341877398687,1.7903911243926078,58799.2,5805.725578500687,2938.102521149321,1579.2666666666669,14.2535013759234,2.3290004782067234e-05,9.66153587015232e-05
HIGH,50,20,3,10,QL,100.0,0.0,0.0,138490.43333333332,292.70218083688184,148.1277411125651,0.0,5.808789321193834,6.86615554782638e-07,3.391821390825095e-06
HIGH,50,20,3,10,SARSA,100.0,0.0,0.0,138007.76666666666,423.1666282188321,214.15186102493823,0.0,15.967443431472825,6.86615554782638e-07,3.391821390825095e-06
HIGH,50,20,3,10,DQN,100.0,0.0,0.0,112260.16666666669,3040.0547026719923,1538.479948041067,0.0,22.28532461612641,6.86615554782638e-07,3.391821390825095e-06
